utterance,emotion,did
"Es passiert nicht oft, dass sich  Freunde ineinander verlieben.",joy,314
"Nein, nicht oft.  Nein.",neutral,314
Ich freue mich für sie.,joy,314
Ich mich auch. Ich freue mich für die .,joy,314
"Nein, das wäre ja lächerlich.  Genau.",neutral,314
Und was sind %? Das ist doch nichts.,neutral,314
Gar nichts.,joy,314
Was denn was?,surprise,561
"Mein Bruder hat mir nicht mal erzählt, wann er seine Unschuld verlor.",disgust,561
"Irgendwas stimmte mit ihm nicht,",neutral,561
"Wie dem auch sei,",joy,561
Ich hab da was im Auge. Könntest du bitte im Licht mal nachsehen?,neutral,561
"Oh, mein Gott!  Was?",surprise,561
Hast du keine Augen im Kopf? Das erinnert an,anger,561
Sie mögen sich nur.,neutral,561
Reg dich nicht auf. Du bist auch manchmal ziemlich zärtlich zu Ross.,neutral,561
"Joey, das ist krank. Es ist abstoßend. Es ist...",disgust,561
"Wer will schon sagen, was wahr ist?",neutral,561
Wie konntest du mir das nur antun?,disgust,561
"Ich bin nicht stolz drauf, ok?",neutral,561
"Ich geh jetzt!  He, warte! Warte!",disgust,561
"Er gefällt dir, ich mag Angela.",neutral,561
Ich hab eine Idee. Wir beide arbeiten zusammen und,neutral,561
"Oh, Gott! Wow!",surprise,543
Ganz recht. Noch kein Baby.,sadness,256
"Äh, ich würde sagen, dass es hier am bequemsten für dich ist.",neutral,256
Du.,anger,256
"Ich weiß, wie miserabel du dich fühlst. Ich würde so gern was für dich tun.",neutral,256
Denn bei den Seepferdchen tragen immer die Männchen die Kinder aus.,neutral,256
"Ich würde jetzt auch gern, ähm, aufs weite, weite Meer hinausfahren.",anger,256
Noch nie habe ich mich so absolut unwohl gefühlt.,joy,256
"Ich werde nie vergessen, wie...",neutral,256
"Das ist eine tolle Story. Erzähl sie mir, während du mir einen Eistee holst.",neutral,256
"Das ist eine tolle Story. Erzähl sie mir, während du mir einen Eistee holst.",sadness,256
"Oh, Gott! Hinaus! Hinaus! Hinaus! Hinaus!",anger,256
"Oh, Gott! Hinaus! Hinaus! Hinaus! Hinaus!",anger,256
"Oh, Gott! Hinaus! Hinaus! Hinaus! Hinaus!",anger,256
"Oh, Gott! Hinaus! Hinaus! Hinaus! Hinaus!",anger,256
Gehen wir.,neutral,256
"Was ist los? Ich hab gestern gehört, dass du mich besuchen wolltest.",joy,256
"Oh, ja...",neutral,256
"Los, wir tanzen!",neutral,986
"Immer, wenn Monica und Chandler sagten,",surprise,986
"Wenn Monica gesagt hat, dass sie telefonieren möchte?",surprise,986
"Ja, dann haben sie es immer getrieben.",joy,986
Ich kann's gar nicht fassen!,surprise,986
"Ich meine, ich finde es toll! Für ihn.",joy,986
Aber sie hat was Besseres verdient.,neutral,986
Hallo!  Komm her!,neutral,986
Phoebe hat gerade von Monica und Chandler erfahren.,neutral,986
"Du meinst, dass sie Freunde sind und nicht mehr?",neutral,986
"Sie wissen, dass du es weißt, aber nicht, dass wir es wissen.",surprise,986
"Ja, aber es ist völlig unwichtig, wer was weiß.",neutral,986
"Ja, aber es ist völlig unwichtig, wer was weiß.",neutral,986
"Nun weiß es fast jeder, jetzt können wir es ihnen sagen.",neutral,986
Die Zeit der Lügen und der Geheimnisse ist vorbei.,joy,986
Na? Was gibt's?,neutral,202
"Hey, Joey.  Erin.",joy,202
Du bist noch hier.,joy,202
Wir hatten einen wunderbaren Tag und wir amüsierten uns großartig.,joy,202
"Ja, wieso auch nicht! Erin ist Klasse!",joy,202
"Ach, das ist schade, ich muss gehen.",joy,202
"Hey.  Na, wie geht's?",neutral,202
"Hey.  Na, wie geht's?",joy,202
"Sagen wir, in  bis  Stunden wird Krog so weit sein.",neutral,202
Und ich habe mich um die Babys gekümmert.,neutral,202
"Ja, und sie vor einem Tornado beschützt.",neutral,202
"Oh, mein Gott!",surprise,202
"Ich weiß, die Babys liegen im Bett.",neutral,202
"Phoebe, was ist hier passiert?",surprise,202
Ich hab's geschafft. Die Kinder sind ganz allein von mir versorgt worden.,joy,202
"Meine Wohnung, Phoebe!  Der Schauplatz von Phoebes Triumph.",surprise,202
"Nicht so wichtig. Toll ist, dass sich Phoebe um die Babys gekümmert hat.",neutral,202
Das ist wahr. Ich sollte mich nicht aufregen.,neutral,202
"So wird's auch aussehen, wenn wir mal Babys haben. Wann?",neutral,202
"Phoebe, was hast du mit der Wohnung gemacht?",anger,202
Bist du soweit?  Ja.,neutral,682
"du musst wissen, dass es dummerweise mal vorkommen wird, dass ich,",sadness,682
"Und manchmal werde ich vielleicht ein bisschen länger weg sein,",neutral,682
"Aber egal, wie lange ich weg bin, ich komme immer wieder zurück...",neutral,682
Ist er nicht einmalig?,joy,682
"Oh, ja, das ist er.",joy,682
Ben.,neutral,682
"Hey, seht euch das an, er schließt die Augen.",joy,682
"Ganz ehrlich gesagt, viel kann er ja nicht gerade.",neutral,682
"Ich glaube, dass er bald mehr kann.",neutral,682
Gehen wir einen Kaffee trinken?  Ja.,neutral,682
"Ok, wir sehen uns dann nachher.",neutral,682
"{\an}Hey, jetzt schließt er wieder seine Augen.",neutral,682
Vielen Dank für die Einladung.,neutral,684
Wir beide zahlen wohl nicht mehr für unser Essen,neutral,684
"Ok, jetzt hab ich's aufgekriegt.",neutral,639
"Hallo, Leute, ich bin Ben.",joy,639
Bist du soweit?  Ja.,neutral,639
"Gut, dann steig auf, Ben.",neutral,639
"Also, Ben, ich zähl bis . , , .  Oh.",neutral,639
"Also, Ben, ich zähl bis . , , .  Oh.",neutral,639
"Hoch mit dir, ok, sehr gut machst du das.",neutral,639
Kannst du irgendwas sehen?,neutral,639
"Was ich hier sehe, kommt mir vor wie ein Lüftungsschacht.",neutral,639
"Hey, Phoebe! Die Tür ist offen! Die Tür ist offen!",surprise,639
Warten Sie! Sie haben Ihre Beine vergessen!,surprise,639
Hast du kein Mitgefühl für deinen Körper?,disgust,607
"Ist dir nicht klar, was du dir da antust?",disgust,607
Ihr geht mir langsam mit eurem Gerede von Krebs,anger,607
Wirklich? Mit mir?,surprise,607
Wirklich? Mit mir?,surprise,607
"In Ordnung. Vielen Dank, Alan.",joy,607
Wenn er doch nur eine Frau wäre.,neutral,607
{\an}Wie aufregend. Das hättest du auch vor uns tun können.,disgust,632
"Wie damals, als du uns weismachen wolltest, du hättest einen Doktortitel?",anger,632
"Nein, das will ich nicht.",sadness,632
Wieso sollte ich? Ich brauche ja nur dich anzusehen.,neutral,381
Wer ist das?,surprise,810
"Ich bin mutig,",sadness,810
"Ich bin mutig,",fear,810
"Ich bin mutig,",fear,810
"Nein, nein, nein, nein.",fear,810
"Sagen Sie mir doch erst, wer Sie sind.",neutral,810
Hi.  Hi.,joy,810
Hi.  Hi.,neutral,810
"Meine Mitbewohnerin sagte, dass sie wie Himmelstropfen schmecken.",joy,810
"Oh, ich bitte Sie.",joy,810
Es ist jetzt  Uhr früh.,neutral,810
"Also, kriege ich eine Praline?",neutral,810
"Tut mir leid, aber manche von uns müssen früh zur Arbeit gehen.",neutral,810
Ich werde morgen früh den Korb wieder auffüllen.,sadness,810
Dann schaue ich später wieder rein.,neutral,810
Sie wohnen in diesem Haus?  Mhm.,neutral,810
"Mm. Eigenartig, Sie sind mir noch nie aufgefallen.",surprise,810
"Mm. Gute Nacht, Gary.",neutral,810
"Keine Sorge, das ist kein Globus der Vereinigten Staaten.",neutral,520
Ich gehe ein wenig spazieren.,neutral,520
Warum bewegt sich deine Tasche?,surprise,520
Die bewegt sich nicht.  Doch.,neutral,520
Die bewegt sich nicht.  Doch.,surprise,520
"Bloß weil ich keinen Mann und Kinder habe, sollte ich nicht die Fassung verlieren.",neutral,636
"Bloß weil ich keinen Mann und Kinder habe, sollte ich nicht die Fassung verlieren.",joy,636
"Alles, was mir fehlt, ist ein Plan.",neutral,636
Ich wünsche mir  Kinder.,neutral,636
"Die Kinder möchtest du gleichzeitig haben, nur für deinen Bruder.",joy,636
"Also, ich wollte sagen,",neutral,636
"Ihr glaubt nicht, was ich heute tun musste.",joy,932
Deine Arbeit über unterbrochenes Gleichgewicht im Devon war Spitze.,joy,932
"Hör auf, meine Sachen zu lesen!",anger,932
Hey.  Hey.,joy,932
"Was ist mit den ganzen Jungs, deren Nummern du hast?",neutral,932
Und ich kann dich nicht abhalten?  Nein.,neutral,932
Ja.  Ok.,neutral,686
Ich werde jetzt mein Hochzeitskleid bügeln.,neutral,686
Mache ich gern.  Wer stellt sich zur Verfügung?,neutral,686
Mache ich gern.  Wer stellt sich zur Verfügung?,neutral,686
"Ich sagte doch, ich!  Keiner von euch?",disgust,686
"Ich sagte doch, ich!  Keiner von euch?",anger,686
"Na ja, gut, dann eben nicht.  Ich würde es wirklich bewältigen.",anger,686
Tut mir leid. Du warst mir heute Abend wirklich eine Hilfe.,sadness,686
Tut mir leid. Du warst mir heute Abend wirklich eine Hilfe.,joy,686
"Dass du meine Großmutter zum Taxi gebracht hast, war nett von dir.",neutral,686
Das ist doch selbstverständlich!  Alles klar. Danke.,joy,686
Welche Großmutter denn?,surprise,686
Oh.  Hey.,neutral,435
"Ich gratuliere ganz herzlich.  Vielen Dank, wir freuen uns so.",joy,435
"Ich gratuliere ganz herzlich.  Vielen Dank, wir freuen uns so.",joy,435
Was?,surprise,435
"Oh, hör auf. Damit macht man keine Witze! Werden die Stars kommen?",surprise,178
"Es läuft gut, sie fühlen sich doch wohl? Spreche ich zu schnell?",neutral,178
"Nein, du hörst dich an wie ich.",joy,178
"Der kleine BabyChandler, woher kenne ich denn das bloß? Ach ja, von Trainer Rubin.",neutral,178
"Wenn du Zeit hast, dann gäbe es hier noch eine Kleinigkeit zu erledigen.",neutral,178
"Mmmm. Nein, jeder ist für sein eigenes Baby verantwortlich.",neutral,178
Wie meinst du das?,surprise,178
Oh.  So schlimm ist es gar nicht.,sadness,118
"Nein, nein, du... Nein, nein.",sadness,118
"Ich würde gern etwas für dich tun, damit du dich besser fühlst.",sadness,118
"Nein, ich... Wirklich?",surprise,118
Das würde ich gern.,joy,118
"Oh, es tut mir so leid.",sadness,118
Mir würde da schon was einfallen.  Was denn? Du kannst es ruhig sagen.,neutral,118
Mir würde da schon was einfallen.  Was denn? Du kannst es ruhig sagen.,joy,118
Das ist mir gerade ganz spontan eingefallen. Ähm...,neutral,118
"Aber, ähm, wäre es vielleicht möglich, dass er einen CastingTermin kriegt?",fear,118
"Wenn du willst, klar.",surprise,118
"Weißt du, das Herz macht, was es will. Auf Wiedersehen.",neutral,118
"Ich habe das Spiel erfunden, damit ich Joey Geld geben kann.",neutral,118
"Willst du deine Mäuse wiederhaben?  Ja, so ist es.",surprise,118
Hältst du mich für einen Vollidioten?,joy,118
Ich habe dieses Spiel nur erfunden.,anger,118
Aber ich habe auf ehrliche Weise gewonnen.,joy,118
"Jetzt, wo du es mir verbietest, will ich sie noch mehr!",anger,532
"Wohin gehst du, Joe?",neutral,532
Spazieren.,neutral,532
"Was dagegen, wenn ich mitkomme?",neutral,532
Eigentlich wäre ich lieber allein. Ich muss meine Gedanken ordnen.,neutral,532
Das heiße Kindermädchen! Ich muss sie sehen!,joy,532
"Das geht leider nicht.  Heißt das, ich darf sie nicht sehen?",neutral,532
"Das gibt's doch nicht! Sie ist eine verbotene Frucht! Es ist,",sadness,532
"Das gibt's doch nicht! Sie ist eine verbotene Frucht! Es ist,",sadness,532
als wäre sie die Prinzessin und ich der Stalljunge.,sadness,532
"Hat dir Ross gesagt, ich darf nicht zu ihr?",neutral,532
"Ja, das hat er. Daher kann ich dich nicht gehen lassen.",neutral,532
Interessant. Es gibt also Hindernisse.,anger,532
Darüber werden große Romane geschrieben.,surprise,532
Große Romane?  Na gut. Mittelmäßige Pornos.,neutral,532
"Wow! Das, äh, sieht ziemlich gut aus.",joy,70
Ist das alles?,neutral,70
"Also, $ haben wir nicht. Wie wär's, wenn wir tauschen würden?",neutral,70
Wir haben ein Kanu.,neutral,70
"Nein, es wird nicht weggeworfen! Ganz genau!",anger,70
Hol ihn dir! Hol ihn dir! Lauf!,anger,70
"Du brauchst nur einen Haufen zahnloser Typen, die sich schlagen.",neutral,70
Gib ab! Gut so!,joy,70
Feuer ihn rein! Schieß!,joy,70
"{\an} Hey, seht! Wir sind auf der Leinwand.  Oh, oh, oh.",surprise,70
"Weißt du, Molly, viele kapieren nicht,",neutral,70
"Weißt du, Molly, viele kapieren nicht,",neutral,70
Wo hast du studiert?  Ich war nicht auf dem College.,neutral,70
Wo hast du studiert?  Ich war nicht auf dem College.,neutral,70
"Ich meinte das Schauspielstudium.  Molly, das studiert man nicht.",neutral,70
"Molly, könnten Sie uns kurz allein lassen?",neutral,70
Klar. Ich sehe nach Emma.  Danke.,neutral,70
Wird der Stalljunge nie die Prinzessin kriegen?,sadness,70
Was denkst du dir dabei? Willst du gleich hier auf meiner Couch mit ihr schlafen?,disgust,70
Nein. Das Leder klebt mir am Hintern.,disgust,70
"Das ist unfair. Wieso meinst du, ich werde mit ihr schlafen",anger,70
und sie dann abservieren?,anger,70
"Könnt ihr nicht mal die Möglichkeit in Betracht ziehen, dass ich sie mag",anger,70
So habe ich aber tatsächlich seit Rachel nicht mehr empfunden.,sadness,70
"Ok? Ich glaubte, dass ich nie mehr jemanden lieben könnte.",sadness,70
"Na, komm schon!  Joe!",joy,70
Hi. Ist Molly da?,neutral,70
Ja. Ja. Kommen Sie rein. Molly?,neutral,70
"Hey. Leute, das ist Tabitha.  Hey.",neutral,70
"Nun ja, Joey, ich glaube, wir haben kein Problem mehr.",neutral,70
Als wäre mein Lieblingsmärchen wahr geworden.,joy,70
"Mann, was soll denn das?",surprise,519
"Weißt du, was gerade passiert ist?",anger,519
"Doch, wir beide hatten Sex und dann sind wir eingeschlafen.",neutral,519
"Nein, wir waren gerade mitten beim Sex.",neutral,519
Hallo!,joy,805
Was ist das?,neutral,805
"Ach, ich weiß, das ist die Telefonnummer von dieser Frau!",neutral,805
"Oh, wie schön, da ist sie ja wieder, das ist eine Telefonnummer,",joy,805
"Keine supergroße Sache, obwohl das ja immerhin ihre Privatnummer ist.",surprise,805
Hoppla! Ha. Jetzt hätte ich doch fast die Nummer verloren!,joy,805
Da kriege ich von der reizenden Amanda die Nummer und ich lasse sie fallen.,anger,805
Danke.,neutral,805
Ja.,neutral,34
weil sein Terminkalender so voll ist und es ihn gar nicht gibt.,anger,34
Du kannst ruhig anfangen.,neutral,34
Ok.,neutral,34
Ich finde es hier warm und deswegen ziehe ich mir die Jacke aus.,neutral,34
Ich finde es hier warm und deswegen ziehe ich mir die Jacke aus.,neutral,34
"Also, in welche Richtung muss ich sprechen? Also, äh...",neutral,34
Ich wollte dir das nur sagen.,neutral,34
"Nun, es gäbe da einen Weg mit einem gewissen akustischen Vorteil, aber...",neutral,34
"Na, das ist aber wahnsinnig lustig.",joy,34
Sprich zu dieser Beule.,neutral,34
Ich werde nichts mehr sagen.,neutral,34
Ok.,neutral,34
Das mit gestern Abend war dir doch auch peinlich.,neutral,34
"Nein, das würde ich nicht sagen. Ich werde nicht so schnell verlegen wie du.",neutral,34
Was? Du warst total verlegen!,surprise,34
"Nein, da irrst du dich. Ich bin einfach viel selbstbewusster als du.",neutral,34
"Nein, ich, ich kann das nicht.",fear,34
Ich find's irgendwie doof. Ich komme mir dämlich dabei vor.,sadness,34
Ich find's irgendwie doof. Ich komme mir dämlich dabei vor.,disgust,34
Meinst du wirklich?  Ja.,neutral,34
"Das macht nichts. Du brauchst es nicht zu tun, nur weil Susan es tut.",neutral,34
Jetzt hören Sie zu!,disgust,34
Ist wohl nicht drin.,neutral,34
"Du hast es gut. Du kannst schlafen, mit wem du willst.",disgust,34
"Ja, das kann ich. Ha.",joy,34
Monica?  Hm?,surprise,34
"Ja, natürlich! Denkst du etwa, ich bin eine jährige Jungfrau?",anger,34
Du bist also tatsächlich eine jährige Jungfrau!,surprise,34
"Sag's noch lauter, denn der Mann da hat's nicht gehört.",disgust,34
auf den perfekten Mann warten.  Aha.,neutral,34
"Ich treffe mich oft mit Roger, er ist nicht perfekt,",neutral,34
"aber, äh, ich sollte es mal hinter mich bringen",neutral,34
und ihm meine Blume schenken.,neutral,34
"Oh, mein Gott, tu es! Denn du hast ja nun wirklich lange genug gewartet.",surprise,34
Weißt du was? Du hast völlig recht.  Sex wird viel zu wichtig genommen.,surprise,34
Weißt du was? Du hast völlig recht.  Sex wird viel zu wichtig genommen.,anger,34
"Jeder soll mit dem schlafen, mit dem er will! Und wann...",neutral,34
"Ach, zieh doch Leine, Jungfrau.",anger,34
"Gut, dass du da bist. Na, dann wollen wir uns mal gleich auf den Weg machen.",joy,443
Ich will nur schnell Kaffee trinken.,neutral,443
Dafür gehen wir in ein super Café. Es ist hier ganz in der Nähe.,neutral,443
Näher als das hier?,neutral,443
"Hey, sieh doch mal, hier ist ja noch Kaffee.",neutral,443
"Phoebe, warum soll ich denn den abgestandenen Kaffee trinken?",neutral,443
Du bist ganz schön pingelig geworden.,neutral,443
"""Rachel, es tut mir so leid."" ""Ross, wollen wir uns vertragen?""",surprise,443
"Oh, Gott! Da ist Joey Tribbiani aus <i>Mac und C.H.E.E.S.E.</i>",neutral,82
"Oh, Gott! Da ist Joey Tribbiani aus <i>Mac und C.H.E.E.S.E.</i>",neutral,82
"Und das auch nur, weil sie gleich da sind, wenn man ihn anstellt.",neutral,82
Wir haben keine Einladungsbestätigung von deinem Vater.,neutral,82
So gut kenne ich diesen Mann nicht. Seit Jahren habe ich ihn nicht gesehen.,disgust,82
"Und wenn er erfährt, dass er nicht eingeladen wurde?",sadness,82
"Wir sind doch ständig unter uns, und er",disgust,82
"Oh, ich würde gern die Kreise tauschen.",neutral,82
"Sicher wird niemand mehr die Braut bewundern,",disgust,82
"Jetzt weiß ich, was ich noch kaufen muss.",neutral,82
"Und ich schreibe darüber, dass alles überwindbar ist, wenn man sich liebt.",anger,82
"Ziemlich gut. Der Roboter wollte nur nicht so, wie ich wollte.",joy,82
"Verdammte Roboter! Sie sind doch dazu geboren, uns zu dienen!",anger,82
"Dieser Kerl, der ihn bedient, kann mich nicht leiden.",neutral,82
"Er ließ C.H.E.E.S.E. den Tisch mit den Sandwiches umstoßen,",anger,82
"Das werde ich tun müssen. Ich will es nicht, aber ich bin der Star.",anger,82
"Ein oder  Sandwiches vom Boden <i>zu</i> essen, ist ok, aber mehr?",neutral,82
Augenblick.,neutral,82
Joey Tribbiani.,neutral,82
Joe! Ich habe ein Casting für dich.,joy,82
<i>Wow.</i>  <i>Die Sache ist nur leider etwas heikel.</i>,surprise,82
"Der Schauspieler, der die Rolle spielt, weiß nicht, dass er gefeuert wird.",neutral,82
Ich habe die Rolle in <i>Mac und C.H.E.E.S.E.</i>,anger,82
"Hi, Jungs.  Hi.",joy,623
"Hi, Jungs.  Hi.",neutral,623
Der war schon bei deiner ersten Hochzeit.,fear,623
"Ich habe sonst niemanden, für den ich den Trauzeugen spielen kann.",surprise,623
"Ich rief bei der Agentur an, aber die interessiert das nicht.",anger,623
Unter der Notrufnummer,anger,623
Hi.  Hi.,joy,623
Einer von denen war noch nie auf einer Junggesellenparty.,joy,623
Ein anderer ist überhaupt noch nie auf einer Party gewesen.,joy,623
"Ich hab mir überlegt, ob ich mir auch so was anschaffe.",neutral,623
"Als meine Großmutter damals in dieses Land einwanderte,",surprise,623
Der Ring ist seit Generationen im Familienbesitz.,joy,623
"Dann muss das ja ein Zauberring sein, nicht wahr?",joy,623
Wie war's?  Die Moneten waren in der falschen Hand.,neutral,685
Wie war's?  Die Moneten waren in der falschen Hand.,neutral,685
Ich bin fast fertig. Willst du Sport oder Internationales?,neutral,591
Dann Internationales.,neutral,591
"Oh, Pete! Du bist zurück! Sieh dir das an!",joy,262
"Wow! Wie sportlich! Ha, ha.",joy,262
Wahnsinn! Chandler ist nicht so kräftig wie du.,surprise,262
HotelToilettenartikel aus Japan! Oh.,joy,262
"Die kommen in meine Sammlung, da haben sie Gesellschaft.",joy,262
"Willst du einen Kaffee?  Ja, gern, gute Idee.",neutral,262
